1725577470000,41721344000,3685871616,10022674432,28012797952,0
1725577500000,41721344000,3703025664,10023063552,27995254784,0
1725577530000,41721344000,3701563392,10023469056,27996311552,0
1725577560000,41721344000,3738693632,10023870464,27958779904,0
1725577590000,41721344000,3752357888,10024300544,27944685568,0
1725577620000,41721344000,3726221312,10024669184,27970453504,0
1725577650000,41721344000,3731050496,10025074688,27965218816,0
1725577680000,41721344000,3730345984,10025447424,27965550592,0
1725577710000,41721344000,3751796736,10025893888,27943653376,0
1725577740000,41721344000,3739414528,10026283008,27955646464,0
1725577770000,41721344000,3750293504,10026668032,27944382464,0
