1725580470000,41721344000,3317649408,10163142656,28240551936,0
1725580500000,41721344000,3339964416,10163576832,28217802752,0
1725580530000,41721344000,3313582080,10164494336,28243267584,0
1725580560000,41721344000,3325980672,10164977664,28230385664,0
1725580590000,41721344000,3336994816,10165522432,28218826752,0
1725580620000,41721344000,3342524416,10165952512,28212867072,0
1725580650000,41721344000,3321409536,10166489088,28233445376,0
1725580680000,41721344000,3360161792,10166927360,28194254848,0
1725580710000,41721344000,3333607424,10167439360,28220297216,0
1725580740000,41721344000,3351719936,10167902208,28201721856,0
1725580770000,41721344000,3356028928,10168397824,28196917248,0
