1725580470000,0.012499999999939367,0.018333333333445504,0.0006666666666679551,0.0008333333333325754,0.0003333333333335039,0.9423333333358945
1725580500000,0.011833333333349098,0.017833333333313325,0.0005000000000004927,0.0003333333333330302,0.0003333333333335039,0.9418333333334884
1725580530000,0.01399999999997211,0.016333333333250266,0.0006666666666665339,0.0011666666666693953,0,0.9433333333329452
1725580560000,0.019833333333220557,0.03249999999996666,0.00050000000000144,0.017999999999999735,0.0003333333333335039,0.9096666666659683
1725580590000,0.01416666666658936,0.019000000000081247,0.0008333333333335229,0.009499999999998938,0.0006666666666671853,0.9313333333314708
1725580620000,0.015666666666667578,0.020833333333416706,0.0004999999999995453,0.010999999999997574,0.000500000000000019,0.9295000000003105
1725580650000,0.01566666666663726,0.018666666666695166,0.0009999999999998012,0.00883333333333288,0.00016666666666675193,0.9321666666733411
1725580680000,0.013333333333237838,0.021166666666719416,0.0008333333333330491,0.008000000000000304,0.00016666666666698878,0.9300000000027163
1725580710000,0.017666666666680916,0.020333333333254208,0.0006666666666670077,0.00983333333333576,0,0.9223333333386109
1725580740000,0.01683333333335971,0.021666666666601487,0.00033333333333397756,0.008000000000000304,0.0003333333333330302,0.9276666666633294
1725580770000,0.01749999999994998,0.021666666666631806,0.0006666666666665339,0.00983333333333576,0.00016666666666675193,0.9263333333403959
