1725580470000,16492797952,702124032,3680317440,12110356480,0
1725580500000,16492797952,2492891136,3680604160,10319302656,0
1725580530000,16492797952,3065835520,3680653312,9746309120,0
1725580560000,16492797952,3072618496,3680690176,9739489280,0
1725580590000,16492797952,3085692928,3680722944,9726382080,0
1725580620000,16492797952,3087904768,3680841728,9724051456,0
1725580650000,16492797952,3086041088,3681091584,9725665280,0
1725580680000,16492797952,3083501568,3681538048,9727758336,0
1725580710000,16492797952,3081256960,3681685504,9729855488,0
1725580740000,16492797952,3095961600,3681792000,9715044352,0
1725580770000,16492797952,3092922368,3681910784,9717964800,0
