1725569820000,16492797952,655761408,1747828736,14089207808,0
1725569850000,16492797952,657092608,1748459520,14087245824,0
1725569880000,16492797952,1971134464,1749098496,12772564992,0
1725569910000,16492797952,1974988800,1749561344,12768247808,0
1725569940000,16492797952,1986322432,1750233088,12756242432,0
1725569970000,16492797952,1999065088,1750958080,12742774784,0
1725570000000,16492797952,1996546048,1751400448,12744851456,0
1725570030000,16492797952,1992826880,1751699456,12748271616,0
1725570060000,16492797952,1998385152,1752223744,12742189056,0
1725570090000,16492797952,1995087872,1752850432,12744859648,0
1725570120000,16492797952,1997889536,1753423872,12741484544,0
