1725572340000,16492797952,1990279168,1798909952,12703608832,0
1725572370000,16492797952,664952832,1799290880,14028554240,0
1725572400000,16492797952,1968099328,1799995392,12724703232,0
1725572430000,16492797952,1969942528,1800687616,12722167808,0
1725572460000,16492797952,1981018112,1801281536,12710498304,0
1725572490000,16492797952,1983553536,1801707520,12707536896,0
1725572520000,16492797952,1986027520,1802072064,12704698368,0
1725572550000,16492797952,1986125824,1802485760,12704186368,0
1725572580000,16492797952,1986658304,1802997760,12703141888,0
1725572610000,16492797952,1987719168,1803259904,12701818880,0
1725572640000,16492797952,1993138176,1803759616,12695900160,0
