1725576660000,41721344000,3707375616,10129829888,27884138496,0
1725576690000,41721344000,3685638144,10130227200,27905478656,0
1725576720000,41721344000,3699621888,10130632704,27891089408,0
1725576750000,41721344000,3692212224,10131054592,27898077184,0
1725576780000,41721344000,3715796992,10131443712,27874103296,0
1725576810000,41721344000,3709038592,10131861504,27880443904,0
1725576840000,41721344000,3687124992,10132238336,27901980672,0
1725576870000,41721344000,3692175360,10132643840,27896524800,0
1725576900000,41721344000,3689324544,10133037056,27898982400,0
1725576930000,41721344000,3686551552,10133450752,27901341696,0
1725576960000,41721344000,3688706048,10133864448,27898773504,0
