1725576660000,0.0003999999999999915,0.0006999999999999674,0.00009999999999999788,0,0,0.9988000000000102
1725576690000,0.00020000000000001354,0.0006999999999999496,0.0002000000000000046,0,0,0.9986000000000423
1725576720000,0.00019999999999999575,0.001099999999999932,0.00030000000000000247,0.00010000000000001563,0,0.9958999999999651
1725576750000,0.00030000000000000247,0.0008999999999999987,0.00009999999999999788,0,0,0.9959000000000016
1725576780000,0.0017000000000000081,0.0014999999999999857,0.0002999999999999981,0.0006999999999999674,0,0.9903000000000064
1725576810000,0.0017999999999999436,0.0015000000000000217,0.00009999999999999788,0.0019000000000000128,0,0.9905999999999583
1725576840000,0.0009000000000000608,0.001699999999999946,0.0002000000000000046,0.0008000000000000184,0,0.990400000000027
1725576870000,0.0017000000000000036,0.0014999999999999862,0.00030000000000000247,0.0010999999999999944,0,0.9898999999999616
1725576900000,0.0011000000000000476,0.001300000000000008,0.00029999999999999585,0.00040000000000002696,0,0.9907999999999628
1725576930000,0.0014999999999999413,0.0013000000000000077,0.0002000000000000046,0.0009999999999999985,0,0.9904000000000088
1725576960000,0.0017000000000000706,0.0014000000000000587,0.00019999999999999575,0.0005999999999999872,0,0.9906000000000315
