"Time","RAM Total","RAM Used","RAM Cache + Buffer","RAM Free","SWAP Used"
1725558390000,16492199936,2917466112,5448028160,8126705664,0
1725558420000,16492199936,2945015808,5433475072,8113709056,0
1725558450000,16492199936,2921336832,5432418304,8138444800,0
1725558480000,16492199936,2917298176,5433765888,8141135872,0
1725558510000,16492199936,2928844800,5434470400,8128884736,0
1725558540000,16492199936,2920140800,5434990592,8137068544,0
1725558570000,16492199936,2899804160,5435404288,8156991488,0
1725558600000,16492199936,2904264704,5435924480,8152010752,0
1725558630000,16492199936,2919161856,5436030976,8137007104,0
1725558660000,16492199936,2918375424,5436600320,8137224192,0
1725558690000,16492199936,2897002496,5437308928,8157888512,0
1725558720000,16492199936,2900881408,5438029824,8153288704,0
1725558750000,16492199936,2917474304,5438709760,8136015872,0
1725558780000,16492199936,2918043648,5439324160,8134832128,0
1725558810000,16492199936,2881130496,5438705664,8172363776,0
1725558840000,16492199936,2877366272,5439270912,8175562752,0
1725558870000,16492199936,2894278656,5439422464,8158498816,0
1725558900000,16492199936,2887737344,5439905792,8164556800,0
1725558930000,16492199936,2887340032,5440385024,8164474880,0
1725558960000,16492199936,2879340544,5441011712,8171847680,0
1725558990000,16492199936,2902732800,5441368064,8148099072,0
1725559020000,16492199936,2897440768,5441687552,8153071616,0
1725559050000,16492199936,2881306624,5442097152,8168796160,0
1725559080000,16492199936,2877657088,5442605056,8171937792,0
1725559110000,16492199936,2892480512,5442842624,8156876800,0
1725559140000,16492199936,2885697536,5443497984,8163004416,0
1725559170000,16492199936,2876194816,5444132864,8171872256,0
1725559200000,16492199936,2896379904,5444235264,8151584768,0
1725559230000,16492199936,2891259904,5444583424,8156356608,0
1725559260000,16492199936,2875727872,5445017600,8171454464,0
1725559290000,16492199936,2882596864,5445238784,8164364288,0
1725559320000,16492199936,2895675392,5445439488,8151085056,0
1725559350000,16492199936,2906669056,5446262784,8139268096,0
1725559380000,16492199936,2891100160,5443407872,8157691904,0
1725559410000,16492199936,2891862016,5448777728,8151560192,0
1725559440000,16492199936,2903408640,5482848256,8105943040,0
1725559470000,16492199936,2907131904,5509640192,8075427840,0
1725559500000,16492199936,2887819264,5484806144,8119574528,0
1725559530000,16492199936,2894729216,5495791616,8101679104,0
1725559560000,16492199936,2909904896,5493878784,8088416256,0
1725559590000,16492199936,2907967488,5478801408,8105431040,0
1725559620000,16492199936,2887868416,5486571520,8117760000,0
1725559650000,16492199936,2899501056,5482115072,8110583808,0
1725559680000,16492199936,2919776256,5476040704,8096382976,0
1725559710000,16492199936,2914316288,5474492416,8103391232,0
1725559740000,16492199936,2895458304,5477543936,8119197696,0
1725559770000,16492199936,2889318400,5475872768,8127008768,0
1725559800000,16492199936,2907971584,5476048896,8108179456,0
1725559830000,16492199936,2904670208,5475930112,8111599616,0
1725559860000,16492199936,2882527232,5476421632,8133251072,0
1725559890000,16492199936,2885373952,5476651008,8130174976,0
1725559920000,16492199936,3050582016,5470244864,7971373056,0
1725559950000,16492199936,3100286976,5483536384,7908376576,0
1725559980000,16492199936,3146764288,5588140032,7757295616,0
1725560010000,16492199936,3154415616,5616472064,7721312256,0
1725560040000,16492199936,3154112512,5613961216,7724126208,0
1725560070000,16492199936,3135807488,5616709632,7739682816,0
1725560100000,16492199936,3137650688,5602562048,7751987200,0
1725560130000,16492199936,3266535424,5616726016,7608938496,0
1725560160000,16492199936,3321577472,5595029504,7575592960,0
1725560190000,16492199936,3245051904,5660467200,7586680832,0
1725560220000,16492199936,3245162496,5627531264,7619506176,0
1725560250000,16492199936,3299852288,5832929280,7359418368,0
1725560280000,16492199936,3279347712,5834108928,7378743296,0
1725560310000,16492199936,3245932544,5855408128,7390859264,0
1725560340000,16492199936,3244027904,5860143104,7388028928,0
1725560370000,16492199936,3257368576,5862207488,7372623872,0
1725560400000,16492199936,3265359872,5823791104,7403048960,0
1725560430000,16492199936,3240349696,5815750656,7436099584,0
1725560460000,16492199936,3251265536,5935718400,7305216000,0
1725560490000,16492199936,3266629632,5933780992,7291789312,0
1725560520000,16492199936,3262025728,5934477312,7295696896,0
1725560550000,16492199936,3632910336,5823557632,7035731968,0
1725560580000,16492199936,3582676992,5863460864,7046062080,0
1725560610000,16492199936,3480199168,5964189696,7047811072,0
1725560640000,16492199936,3467980800,5869617152,7154601984,0
1725560670000,16492199936,3449352192,5911621632,7131226112,0
1725560700000,16492199936,3432742912,5918261248,7141195776,0
1725560730000,16492199936,3461431296,5964804096,7065964544,0
1725560760000,16492199936,3428081664,5946593280,7117524992,0
1725560790000,16492199936,3430141952,5934227456,7127830528,0
1725560820000,16492199936,3449212928,5925146624,7117840384,0
1725560850000,16492199936,3458674688,5925588992,7107936256,0
