"Time","RAM Total","RAM Used","RAM Cache + Buffer","RAM Free","SWAP Used"
1725561780000,16496009216,1043230720,1240006656,14212771840,0
1725561810000,16496009216,965709824,1503961088,14026338304,0
1725561840000,16496009216,904929280,1508036608,14083043328,0
1725561870000,16496009216,910770176,1508593664,14076645376,0
1725561900000,16496009216,910934016,1509253120,14075822080,0
1725561930000,16496009216,913924096,1509748736,14072336384,0
1725561960000,16496009216,935710720,1568272384,13992026112,0
1725561990000,16496009216,931819520,1569226752,13994962944,0
1725562020000,16496009216,938754048,1573318656,13983936512,0
1725562050000,16496009216,1493372928,2240208896,12762427392,0
1725562080000,16496009216,1570250752,2663809024,12261949440,0
1725562110000,16496009216,1512849408,2669219840,12313939968,0
1725562140000,16496009216,2814361600,2753495040,10928152576,0
1725562170000,16496009216,2812297216,2760310784,10923401216,0
1725562200000,16496009216,2864738304,2765520896,10865750016,0
1725562230000,16496009216,1520050176,2764640256,12211318784,0
1725562260000,16496009216,2884759552,2761449472,10849800192,0
1725562290000,16496009216,2916483072,3201503232,10378022912,0
1725562320000,16496009216,2899787776,3222642688,10373578752,0
1725562350000,16496009216,2893443072,3224563712,10378002432,0
1725562380000,16496009216,2933927936,3372306432,10189774848,0
1725562410000,16496009216,2843328512,3371061248,10281619456,0
1725562440000,16496009216,2915864576,3372986368,10207158272,0
1725562470000,16496009216,2846560256,3375120384,10274328576,0
1725562500000,16496009216,2881855488,3376070656,10238083072,0
1725562530000,16496009216,3034443776,3605114880,9856450560,0
1725562560000,16496009216,3066646528,3595755520,9833607168,0
1725562590000,16496009216,3141808128,3621830656,9732370432,0
1725562620000,16496009216,3212660736,3629563904,9653784576,0
1725562650000,16496009216,3186532352,3635556352,9673920512,0
1725562680000,16496009216,3207954432,3630223360,9657831424,0
1725562710000,16496009216,3185389568,3632427008,9678192640,0
1725562740000,16496009216,1842372608,3634135040,11019501568,0
1725562770000,16496009216,3174883328,3635163136,9685962752,0
1725562800000,16496009216,3272060928,3669344256,9554604032,0
1725562830000,16496009216,3200843776,3677151232,9618014208,0
1725562860000,16496009216,3182895104,3705942016,9607172096,0
1725562890000,16496009216,3183075328,3711234048,9601699840,0
1725562920000,16496009216,3173208064,3712589824,9610211328,0
1725562950000,16496009216,3201290240,4229132288,9065586688,0
1725562980000,16496009216,3202555904,4231835648,9061617664,0
1725563010000,16496009216,3258949632,4243652608,8993406976,0
1725563040000,16496009216,3201687552,4253528064,9040793600,0
1725563070000,16496009216,3229130752,4254707712,9012170752,0
1725563100000,16496009216,3229851648,4255444992,9010712576,0
1725563130000,16496009216,3230298112,4253433856,9012277248,0
1725563160000,16496009216,3239677952,4252082176,9004249088,0
1725563190000,16496009216,3232051200,4255293440,9008664576,0
1725563220000,16496009216,3638640640,4286070784,8571297792,0
1725563250000,16496009216,3696660480,4319027200,8480321536,0
1725563280000,16496009216,3788349440,4383297536,8324362240,0
1725563310000,16496009216,3733905408,4385759232,8376344576,0
1725563340000,16496009216,3983949824,4421246976,8090812416,0
1725563370000,16496009216,4206374912,4606566400,7683067904,0
1725563400000,16496009216,4174786560,4583583744,7737638912,0
1725563430000,16496009216,4169023488,4584300544,7742685184,0
1725563460000,16496009216,4190605312,4584894464,7720509440,0
1725563490000,16496009216,4042076160,4572524544,7881408512,0
1725563520000,16496009216,2717114368,4533604352,9245290496,0
1725563550000,16496009216,3924082688,4533510144,8038416384,0
1725563580000,16496009216,3909414912,4534804480,8051789824,0
1725563610000,16496009216,3901775872,4535582720,8058650624,0
1725563640000,16496009216,3926048768,4549623808,8020336640,0
1725563670000,16496009216,4092751872,4593016832,7810240512,0
1725563700000,16496009216,4336775168,4716572672,7442661376,0
1725563730000,16496009216,4532817920,4847386624,7115804672,0
1725563760000,16496009216,4660002816,4974657536,6861348864,0
1725563790000,16496009216,4663025664,4961333248,6871650304,0
1725563820000,16496009216,4676886528,4959526912,6859595776,0
1725563850000,16496009216,3348865024,4620550144,8526594048,0
1725563880000,16496009216,825819136,4319850496,11350339584,0
1725563910000,16496009216,899506176,5035622400,10560880640,0
1725563940000,16496009216,1010356224,5723262976,9762390016,0
1725563970000,16496009216,860438528,5742542848,9893027840,0
1725564000000,16496009216,823508992,5742620672,9929879552,0
1725564030000,16496009216,819081216,5742661632,9934266368,0
1725564060000,16496009216,819515392,5742694400,9933799424,0
1725564090000,16496009216,817713152,5742735360,9935560704,0
1725564120000,16496009216,819204096,5742764032,9934041088,0
