"Time","RAM Total","RAM Used","RAM Cache + Buffer","RAM Free","SWAP Used"
2024-03-20 17:15:30,15.4 GiB,2.42 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:15:45,15.4 GiB,2.42 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:16:00,15.4 GiB,2.42 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:16:15,15.4 GiB,2.42 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:16:30,15.4 GiB,2.42 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:16:45,15.4 GiB,2.43 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:17:00,15.4 GiB,2.43 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:17:15,15.4 GiB,2.44 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:17:30,15.4 GiB,2.44 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:17:45,15.4 GiB,2.45 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:18:00,15.4 GiB,2.45 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:18:15,15.4 GiB,2.45 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:18:30,15.4 GiB,2.47 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:18:45,15.4 GiB,2.46 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:19:00,15.4 GiB,2.46 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:19:15,15.4 GiB,2.46 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:19:30,15.4 GiB,2.46 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:19:45,15.4 GiB,2.46 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:20:00,15.4 GiB,2.46 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:20:15,15.4 GiB,2.47 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:20:30,15.4 GiB,2.47 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:20:45,15.4 GiB,2.47 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:21:00,15.4 GiB,2.47 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:21:15,15.4 GiB,2.47 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:21:30,15.4 GiB,2.47 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:21:45,15.4 GiB,2.48 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:22:00,15.4 GiB,2.48 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:22:15,15.4 GiB,2.48 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:22:30,15.4 GiB,2.49 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:22:45,15.4 GiB,2.49 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:23:00,15.4 GiB,2.49 GiB,2.20 GiB,10.7 GiB,0 B
2024-03-20 17:23:15,15.4 GiB,2.49 GiB,2.20 GiB,10.7 GiB,0 B
