1725568350000,16492797952,650326016,1713758208,14128713728,0
1725568380000,16492797952,647467008,1714974720,14130356224,0
1725568410000,16492797952,1952178176,1715965952,12824653824,0
1725568440000,16492797952,1959759872,1716899840,12816138240,0
1725568470000,16492797952,1966878720,1717542912,12808376320,0
1725568500000,16492797952,1968349184,1718280192,12806168576,0
1725568530000,16492797952,1967374336,1718890496,12806533120,0
1725568560000,16492797952,1971675136,1719316480,12801806336,0
1725568590000,16492797952,1974906880,1719451648,12798439424,0
1725568620000,16492797952,1973788672,1720057856,12798951424,0
1725568650000,16492797952,1973792768,1720651776,12798353408,0
