1725568350000,16491950080,761778176,1555644416,14174527488,0
1725568380000,16491950080,866963456,1555918848,14069067776,0
1725568410000,16491950080,870653952,1556008960,14065287168,0
1725568440000,16491950080,871186432,1556094976,14064668672,0
1725568470000,16491950080,876736512,1556189184,14059024384,0
1725568500000,16491950080,876675072,1556283392,14058991616,0
1725568530000,16491950080,876826624,1556369408,14058754048,0
1725568560000,16491950080,870948864,1556463616,14064537600,0
1725568590000,16491950080,876015616,1556549632,14059384832,0
1725568620000,16491950080,878342144,1556639744,14056968192,0
1725568650000,16491950080,876441600,1556758528,14058749952,0
