1725578520000,16492797952,698572800,3695775744,12098449408,0
1725578550000,16492797952,694034432,3695812608,12102950912,0
1725578580000,16492797952,691863552,3695845376,12105089024,0
1725578610000,16492797952,3047755776,3045613568,10399428608,0
1725578640000,16492797952,3052457984,3076648960,10363691008,0
1725578670000,16492797952,3054247936,3144458240,10294091776,0
1725578700000,16492797952,3055104000,3212083200,10225610752,0
1725578730000,16492797952,3054129152,3278917632,10159751168,0
1725578760000,16492797952,3056418816,3347058688,10089320448,0
1725578790000,16492797952,3059503104,3414679552,10018615296,0
1725578820000,16492797952,3058237440,3482161152,9952399360,0
