"Time","RAM Total","RAM Used","RAM Cache + Buffer","RAM Free","SWAP Used"
2024-03-05 15:56:15,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:56:30,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:56:45,38.9 GiB,1.26 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:57:00,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:57:15,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:57:30,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:57:45,38.9 GiB,1.26 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:58:00,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:58:15,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:58:30,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:58:45,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:59:00,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:59:15,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:59:30,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 15:59:45,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:00:00,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:00:15,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:00:30,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:00:45,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:01:00,38.9 GiB,1.26 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:01:15,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:01:30,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:01:45,38.9 GiB,1.26 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:02:00,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:02:15,38.9 GiB,1.26 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:02:30,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:02:45,38.9 GiB,1.28 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:03:00,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:03:15,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:03:30,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:03:45,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:04:00,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:04:15,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:04:30,38.9 GiB,1.27 GiB,1.39 GiB,36.2 GiB,0 B
2024-03-05 16:04:45,38.9 GiB,1.27 GiB,1.40 GiB,36.2 GiB,0 B
2024-03-05 16:05:00,38.9 GiB,1.27 GiB,1.40 GiB,36.2 GiB,0 B
2024-03-05 16:05:15,38.9 GiB,1.27 GiB,1.40 GiB,36.2 GiB,0 B
