1725579960000,41721344000,3341037568,10153771008,28226535424,0
1725579990000,41721344000,3300982784,10154442752,28265918464,0
1725580020000,41721344000,3281317888,10154893312,28285132800,0
1725580050000,41721344000,3274563584,10156298240,28290482176,0
1725580080000,41721344000,3283714048,10156740608,28280889344,0
1725580110000,41721344000,3269074944,10157281280,28294987776,0
1725580140000,41721344000,3301810176,10157752320,28261781504,0
1725580170000,41721344000,3304284160,10158235648,28258824192,0
1725580200000,41721344000,3308630016,10158686208,28254027776,0
1725580230000,41721344000,3289829376,10159190016,28272324608,0
1725580260000,41721344000,3300356096,10159702016,28261285888,0
