1725571080000,16492797952,1989599232,1772204032,12730994688,0
1725571110000,16492797952,1987600384,1772748800,12732448768,0
1725571140000,16492797952,1989414912,1773355008,12730028032,0
1725571170000,16492797952,1987796992,1773899776,12731101184,0
1725571200000,16492797952,1989746688,1774428160,12728623104,0
1725571230000,16492797952,1989701632,1774952448,12728143872,0
1725571260000,16492797952,1989267456,1775382528,12728147968,0
1725571290000,16492797952,1988313088,1775710208,12728774656,0
1725571320000,16492797952,1989648384,1776238592,12726910976,0
1725571350000,16492797952,1996742656,1776828416,12719226880,0
1725571380000,16492797952,1995759616,1777569792,12719468544,0
