"Time","RAM Total","RAM Used","RAM Cache + Buffer","RAM Free","SWAP Used"
2024-03-05 16:26:15,15.4 GiB,2.54 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:26:30,15.4 GiB,2.54 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:26:45,15.4 GiB,2.55 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:27:00,15.4 GiB,2.55 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:27:15,15.4 GiB,2.55 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:27:30,15.4 GiB,2.56 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:27:45,15.4 GiB,2.56 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:28:00,15.4 GiB,2.56 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:28:15,15.4 GiB,2.56 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:28:30,15.4 GiB,2.56 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:28:45,15.4 GiB,2.56 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:29:00,15.4 GiB,2.56 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:29:15,15.4 GiB,2.56 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:29:30,15.4 GiB,2.56 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:29:45,15.4 GiB,2.57 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:30:00,15.4 GiB,2.57 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:30:15,15.4 GiB,2.56 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:30:30,15.4 GiB,2.57 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:30:45,15.4 GiB,2.58 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:31:00,15.4 GiB,2.58 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:31:15,15.4 GiB,2.58 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:31:30,15.4 GiB,2.59 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:31:45,15.4 GiB,2.59 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:32:00,15.4 GiB,2.59 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:32:15,15.4 GiB,2.60 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:32:30,15.4 GiB,2.60 GiB,1.91 GiB,10.9 GiB,0 B
2024-03-05 16:32:45,15.4 GiB,2.61 GiB,1.91 GiB,10.8 GiB,0 B
2024-03-05 16:33:00,15.4 GiB,2.61 GiB,1.91 GiB,10.8 GiB,0 B
2024-03-05 16:33:15,15.4 GiB,2.60 GiB,1.91 GiB,10.8 GiB,0 B
2024-03-05 16:33:30,15.4 GiB,2.61 GiB,1.91 GiB,10.8 GiB,0 B
2024-03-05 16:33:45,15.4 GiB,2.61 GiB,1.91 GiB,10.8 GiB,0 B
2024-03-05 16:34:00,15.4 GiB,2.61 GiB,1.91 GiB,10.8 GiB,0 B
2024-03-05 16:34:15,15.4 GiB,2.61 GiB,1.91 GiB,10.8 GiB,0 B
