1725569010000,16491950080,753983488,1559109632,14178856960,0
1725569040000,16491950080,871202816,1559195648,14061551616,0
1725569070000,16491950080,876683264,1559285760,14055981056,0
1725569100000,16491950080,880451584,1559588864,14051909632,0
1725569130000,16491950080,875839488,1559678976,14056431616,0
1725569160000,16491950080,878718976,1559756800,14053474304,0
1725569190000,16491950080,874573824,1559851008,14057525248,0
1725569220000,16491950080,876740608,1559937024,14055272448,0
1725569250000,16491950080,879628288,1560039424,14052282368,0
1725569280000,16491950080,872984576,1560129536,14058835968,0
1725569310000,16491950080,878424064,1560301568,14053224448,0
