1725569010000,16492797952,644325376,1727971328,14120501248,0
1725569040000,16492797952,1959903232,1728827392,12804067328,0
1725569070000,16492797952,1964601344,1729204224,12798992384,0
1725569100000,16492797952,1965924352,1729667072,12797206528,0
1725569130000,16492797952,1965916160,1729961984,12796919808,0
1725569160000,16492797952,1970790400,1730523136,12791484416,0
1725569190000,16492797952,1973313536,1731080192,12788404224,0
1725569220000,16492797952,1971744768,1731379200,12789673984,0
1725569250000,16492797952,1971482624,1731952640,12789362688,0
1725569280000,16492797952,1975246848,1732562944,12784988160,0
1725569310000,16492797952,1975910400,1733234688,12783652864,0
