1725569010000,0.0010999999999998522,0.0033000000000003734,0.00010000000000000009,0,0,0.994900000000016
1725569040000,0.02170000000000043,0.0641000000000003,0.0004000000000000026,0.00029999999999997585,0,0.9397999999999955
1725569070000,0.027200000000000064,0.017700000000000497,0.00010000000000000009,0.00040000000000002696,0,0.9405999999999995
1725569100000,0.011100000000000049,0.006399999999999776,0.00029999999999999585,0.0003999999999999915,0,0.9402000000000225
1725569130000,0.004999999999999822,0.008199999999999897,0.00010000000000000009,0.00039999999999995595,0,0.929499999999989
1725569160000,0.03389999999999983,0.06959999999999958,0.00010000000000000009,0.00020000000000003126,0,0.9286000000000059
1725569190000,0.02739999999999977,0.05429999999999959,0.00020000000000000017,0.0005000000000000072,0,0.9288999999999848
1725569220000,0.03159999999999986,0.02930000000000082,0.00010000000000000009,0.0000999999999999801,0,0.9288000000000011
1725569250000,0.013000000000000326,0.006800000000000422,0.00009999999999999788,0.0006000000000000583,0,0.9276000000000295
1725569280000,0.02579999999999976,0.04269999999999989,0.00030000000000000247,0.0000999999999999801,0,0.9285000000000128
1725569310000,0.0321000000000004,0.07289999999999977,0.00010000000000000009,0.0007000000000000029,0,0.928500000000013
