1725578100000,0.0023000000000006084,0.003300000000000694,0.00019999999999999575,0.0000999999999999801,0,0.9936000000000422
1725578130000,0.0014999999999999857,0.003099999999999455,0.00009999999999999788,0.00010000000000000009,0,0.9940999999999987
1725578160000,0.021100000000000493,0.020199999999998674,0,0.00009999999999999788,0,0.9233000000000537
1725578190000,0.01380000000000045,0.0160000000000008,0.0002000000000000024,0.0004000000000000625,0,0.9103999999999541
1725578220000,0.02549999999999968,0.0668999999999997,0.00010000000000000674,0.0012999999999999013,0,0.9093999999999689
1725578250000,0.024999999999999856,0.05679999999999981,0.00030000000000001136,0.0006000000000000139,0,0.9086999999999537
1725578280000,0.016499999999998634,0.016099999999999566,0.00010000000000000009,0.0003999999999999648,0,0.9100999999999841
1725578310000,0.016100000000000565,0.01810000000000144,0.00009999999999999788,0.0003000000000001002,0,0.9092000000000006
1725578340000,0.02109999999999971,0.05849999999999909,0.00020000000000000017,0.0011999999999999923,0,0.9092000000000008
1725578370000,0.03679999999999901,0.09940000000000168,0.00020000000000000017,0.0006000000000000672,0,0.9090000000000324
1725578400000,0.015500000000000897,0.017300000000001037,0.0001000000000000023,0.00029999999999995807,0,0.9086999999999896
