1725578100000,41721344000,3115552768,10010431488,28595359744,0
1725578130000,41721344000,3120340992,10010865664,28590137344,0
1725578160000,41721344000,3096608768,10011279360,28613455872,0
1725578190000,41721344000,3108597760,10011807744,28600938496,0
1725578220000,41721344000,3113603072,10012180480,28595560448,0
1725578250000,41721344000,3134160896,10012545024,28574638080,0
1725578280000,41721344000,3140055040,10012930048,28568358912,0
1725578310000,41721344000,3111641088,10013347840,28596355072,0
1725578340000,41721344000,3124142080,10013720576,28583481344,0
1725578370000,41721344000,3126820864,10014121984,28580401152,0
1725578400000,41721344000,3127508992,10014470144,28579364864,0
