1725566910000,41721344000,3418501120,10071605248,28231237632,0
1725566940000,41721344000,3453898752,10072076288,28195368960,0
1725566970000,41721344000,3427684352,10072707072,28220952576,0
1725567000000,41721344000,3425894400,10073063424,28222386176,0
1725567030000,41721344000,3441827840,10073600000,28205916160,0
1725567060000,41721344000,3433086976,10074021888,28214235136,0
1725567090000,41721344000,3430555648,10074570752,28216217600,0
1725567120000,41721344000,3430322176,10075041792,28215980032,0
1725567150000,41721344000,3427897344,10075545600,28217901056,0
1725567180000,41721344000,3422355456,10075979776,28223008768,0
1725567210000,41721344000,3441057792,10076495872,28203790336,0
